Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags,Year,Month,MonthName,Quarter,Weekday,Is_Outlier
TXN101654,2025-08-08,Expense,Rent,Housing,2921.59,Net Banking,Credit Card A/C,Yes,Essential,Zomato,15000.0,Rent transaction #1654,review,2025,8,Aug,Q3,Friday,False
TXN100439,2024-06-11,Expense,Food,Snacks,4191.36,Debit Card,Cash Wallet,No,Discretionary,BESCOM,8000.0,Food transaction #439,review,2024,6,Jun,Q2,Tuesday,False
TXN101736,2025-05-11,Expense,Entertainment,Movies,7732.56,Debit Card,Salary Account,Yes,Discretionary,Swiggy,2500.0,Entertainment transaction #1736,one-time,2025,5,May,Q2,Sunday,False
TXN100174,2024-10-22,Expense,Subscriptions,Memberships,3864.44,Net Banking,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #174,one-time,2024,10,Oct,Q4,Tuesday,False
TXN101457,2024-05-13,Expense,Subscriptions,Memberships,877.54,Debit Card,Primary Savings,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #1457,None,2024,5,May,Q2,Monday,False
TXN100342,2025-11-23,Expense,Rent,Housing,7478.25,Net Banking,Cash Wallet,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #342,one-time,2025,11,Nov,Q4,Sunday,False
TXN101032,2024-11-21,Expense,Education,Tuition,5027.34,Unknown,Primary Savings,Yes,Discretionary,Swiggy,4000.0,Education transaction #1032,None,2024,11,Nov,Q4,Thursday,False
TXN102495,2025-01-29,Expense,Rent,Housing,1298.04,Unknown,Credit Card A/C,Yes,Essential,Employer,15000.0,Rent transaction #2495,None,2025,1,Jan,Q1,Wednesday,False
TXN101575,2024-04-02,Expense,Shopping,Home Goods,154.38,UPI,Credit Card A/C,No,Discretionary,Zomato,5000.0,Shopping transaction #1575,review,2024,4,Apr,Q2,Tuesday,False
TXN100252,2025-01-26,Expense,Uncategorized,General,5150.53,Unknown,Salary Account,Yes,Discretionary,Landlord,0.0,Misc transaction #252,None,2025,1,Jan,Q1,Sunday,False
TXN100297,2025-07-21,Expense,Subscriptions,Memberships,2288.11,Credit Card,Primary Savings,Yes,Discretionary,Amazon,1500.0,Subscriptions transaction #297,one-time,2025,7,Jul,Q3,Monday,False
TXN100545,2025-03-24,Expense,Rent,Housing,5771.93,Net Banking,Salary Account,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #545,review,2025,3,Mar,Q1,Monday,False
TXN100543,2024-12-07,Expense,Shopping,Clothing,7672.65,UPI,Credit Card A/C,No,Discretionary,Zomato,5000.0,Shopping transaction #543,None,2024,12,Dec,Q4,Saturday,False
TXN102270,2025-02-12,Expense,Rent,Housing,2445.29,Cash,Salary Account,Yes,Essential,Uber,15000.0,Rent transaction #2270,reimbursable,2025,2,Feb,Q1,Wednesday,False
TXN102445,2024-10-18,Income,Bonus,General,44608.71,Bank Transfer,Salary Account,No,N/A,Employer,0.0,Bonus transaction #2445,None,2024,10,Oct,Q4,Friday,False
TXN101346,2024-12-19,Expense,Food,Dining Out,3590.35,Cash,Primary Savings,No,Discretionary,Netflix,8000.0,Food transaction #1346,None,2024,12,Dec,Q4,Thursday,False
TXN100594,2025-12-02,Expense,Utilities,Internet,2932.06,Net Banking,Credit Card A/C,Yes,Essential,Amazon,3000.0,Utilities transaction #594,one-time,2025,12,Dec,Q4,Tuesday,False
TXN100908,2024-12-26,Expense,Shopping,Home Goods,2719.82,Credit Card,Cash Wallet,No,Discretionary,Uber,5000.0,Shopping transaction #908,reimbursable,2024,12,Dec,Q4,Thursday,False
TXN101895,2025-05-01,Income,Gift,General,47954.94,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Gift transaction #1895,None,2025,5,May,Q2,Thursday,False
TXN100490,2024-10-18,Expense,Subscriptions,Memberships,6309.1,Credit Card,Cash Wallet,Yes,Discretionary,Unknown Merchant,1500.0,Subscriptions transaction #490,None,2024,10,Oct,Q4,Friday,False
TXN102103,2024-02-12,Expense,Transport,Cab,2999.17,Credit Card,Primary Savings,No,Discretionary,Netflix,4000.0,Transport transaction #2103,reimbursable,2024,2,Feb,Q1,Monday,False
TXN101918,2025-07-10,Expense,Food,Snacks,7999.8,Cash,Salary Account,Yes,Discretionary,Amazon,0.0,food transaction #1918,reimbursable,2025,7,Jul,Q3,Thursday,True
TXN102234,2025-08-22,Income,Salary,General,33628.12,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #2234,None,2025,8,Aug,Q3,Friday,False
TXN102253,2024-04-23,Expense,Food,Dining Out,7647.98,Cash,Salary Account,No,Discretionary,Amazon,8000.0,Food transaction #2253,None,2024,4,Apr,Q2,Tuesday,False
TXN102258,2025-07-21,Expense,Groceries,Groceries,7124.76,UPI,Primary Savings,Yes,Essential,Uber,6000.0,Groceries transaction #2258,None,2025,7,Jul,Q3,Monday,False
TXN100394,2025-12-01,Expense,Rent,Housing,7217.79,Net Banking,Primary Savings,Yes,Essential,Landlord,15000.0,Rent transaction #394,one-time,2025,12,Dec,Q4,Monday,False
TXN101723,2024-11-26,Expense,Entertainment,Events,2451.59,Cash,Salary Account,Yes,Discretionary,BESCOM,2500.0,Entertainment transaction #1723,None,2024,11,Nov,Q4,Tuesday,False
TXN100685,2024-11-17,Expense,Food,Dining Out,4902.69,Credit Card,Cash Wallet,No,Discretionary,Freelance Client,8000.0,Food transaction #685,reimbursable,2024,11,Nov,Q4,Sunday,False
TXN101320,2025-11-06,Expense,Entertainment,Events,581.21,Unknown,Salary Account,No,Discretionary,Zomato,2500.0,Entertainment transaction #1320,None,2025,11,Nov,Q4,Thursday,False
TXN100788,2024-03-23,Expense,Transport,Cab,3443.63,Unknown,Credit Card A/C,No,Discretionary,Employer,4000.0,Transport transaction #788,review,2024,3,Mar,Q1,Saturday,False
TXN102316,2024-10-15,Expense,Healthcare,Doctor Visit,336.93,Net Banking,Primary Savings,Yes,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #2316,one-time,2024,10,Oct,Q4,Tuesday,False
TXN100254,2025-08-26,Expense,Entertainment,Streaming,1161.65,Debit Card,Primary Savings,Yes,Discretionary,Landlord,2500.0,Entertainment transaction #254,None,2025,8,Aug,Q3,Tuesday,False
TXN101841,2025-01-18,Expense,Food,Dining Out,6236.04,UPI,Credit Card A/C,No,Discretionary,Employer,8000.0,Food transaction #1841,None,2025,1,Jan,Q1,Saturday,False
TXN101715,2024-12-17,Expense,Education,Tuition,5404.37,UPI,Primary Savings,No,Discretionary,Employer,4000.0,Education transaction #1715,review,2024,12,Dec,Q4,Tuesday,False
TXN101269,2025-12-23,Expense,Utilities,Electricity,7549.54,Credit Card,Cash Wallet,No,Essential,Amazon,3000.0,Utilities transaction #1269,None,2025,12,Dec,Q4,Tuesday,False
TXN102124,2025-08-12,Income,Salary,General,24568.11,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #2124,None,2025,8,Aug,Q3,Tuesday,False
TXN100408,2024-06-28,Expense,Food,Snacks,2389.3,UPI,Credit Card A/C,No,Discretionary,Unknown Merchant,0.0,food transaction #408,one-time,2024,6,Jun,Q2,Friday,False
TXN101868,2025-04-20,Expense,Food,Snacks,1055.97,Cash,Primary Savings,Yes,Discretionary,Zomato,8000.0,Food transaction #1868,None,2025,4,Apr,Q2,Sunday,False
TXN100357,2024-10-21,Expense,Food,Dining Out,7655.78,Unknown,Credit Card A/C,Yes,Discretionary,Amazon,8000.0,Food transaction #357,one-time,2024,10,Oct,Q4,Monday,False
TXN101222,2025-12-28,Expense,Insurance,Health,7035.51,Unknown,Credit Card A/C,Yes,Essential,Local Store,2000.0,Insurance transaction #1222,one-time,2025,12,Dec,Q4,Sunday,False
TXN100629,2025-06-18,Expense,Groceries,Groceries,767.48,Net Banking,Primary Savings,No,Essential,Uber,6000.0,Groceries transaction #629,review,2025,6,Jun,Q2,Wednesday,False
TXN100701,2024-07-16,Expense,Education,Tuition,7660.48,Net Banking,Salary Account,No,Discretionary,Landlord,4000.0,Education transaction #701,reimbursable,2024,7,Jul,Q3,Tuesday,False
TXN100295,2024-06-23,Expense,Rent,Housing,7190.09,UPI,Credit Card A/C,Yes,Essential,Employer,15000.0,Rent transaction #295,review,2024,6,Jun,Q2,Sunday,False
TXN100709,2024-05-25,Expense,Rent,Housing,3418.83,Net Banking,Cash Wallet,Yes,Essential,Amazon,15000.0,Rent transaction #709,reimbursable,2024,5,May,Q2,Saturday,False
TXN102286,2024-06-30,Expense,Insurance,Health,260.7,Net Banking,Salary Account,Yes,Essential,Landlord,2000.0,Insurance transaction #2286,None,2024,6,Jun,Q2,Sunday,False
TXN100011,2024-09-30,Expense,Entertainment,Movies,1307.35,UPI,Credit Card A/C,Yes,Discretionary,Landlord,2500.0,Entertainment transaction #11,None,2024,9,Sep,Q3,Monday,False
TXN100640,2025-10-24,Expense,Transport,Fuel,1626.22,Unknown,Salary Account,Yes,Discretionary,Local Store,4000.0,Transport transaction #640,None,2025,10,Oct,Q4,Friday,False
TXN102314,2024-03-18,Expense,Entertainment,Movies,5253.51,Debit Card,Salary Account,No,Discretionary,Netflix,2500.0,Entertainment transaction #2314,None,2024,3,Mar,Q1,Monday,False
TXN101333,2025-07-20,Expense,Uncategorized,General,4184.9,UPI,Credit Card A/C,Yes,Discretionary,BESCOM,0.0,Misc transaction #1333,None,2025,7,Jul,Q3,Sunday,False
TXN102181,2025-04-29,Expense,Utilities,Electricity,7917.92,Cash,Cash Wallet,No,Essential,Amazon,3000.0,Utilities transaction #2181,None,2025,4,Apr,Q2,Tuesday,False
TXN101447,2024-04-27,Expense,Education,Tuition,2372.5,Credit Card,Primary Savings,Yes,Discretionary,Employer,4000.0,Education transaction #1447,None,2024,4,Apr,Q2,Saturday,False
TXN100281,2024-09-12,Expense,Uncategorized,General,205.26,Cash,Credit Card A/C,No,Discretionary,Landlord,0.0,Misc transaction #281,reimbursable,2024,9,Sep,Q3,Thursday,False
TXN101036,2025-05-11,Expense,Insurance,Health,4370.14,Debit Card,Primary Savings,Yes,Essential,BESCOM,2000.0,Insurance transaction #1036,None,2025,5,May,Q2,Sunday,False
TXN100946,2025-06-26,Expense,Education,Books,446.48,Credit Card,Primary Savings,Yes,Discretionary,Zomato,4000.0,Education transaction #946,None,2025,6,Jun,Q2,Thursday,False
TXN100516,2025-03-31,Expense,Shopping,Clothing,5499.79,Net Banking,Cash Wallet,No,Discretionary,Apollo Pharmacy,5000.0,Shopping transaction #516,None,2025,3,Mar,Q1,Monday,False
TXN100922,2025-09-20,Expense,Food,Groceries,2073.28,UPI,Salary Account,Yes,Discretionary,Landlord,8000.0,Food transaction #922,None,2025,9,Sep,Q3,Saturday,False
TXN100618,2024-02-08,Expense,Shopping,Home Goods,3398.32,UPI,Cash Wallet,Yes,Discretionary,Uber,5000.0,Shopping transaction #618,reimbursable,2024,2,Feb,Q1,Thursday,False
TXN100148,2024-02-01,Income,Gift,General,67466.22,Bank Transfer,Salary Account,No,N/A,Apollo Pharmacy,0.0,Gift transaction #148,review,2024,2,Feb,Q1,Thursday,False
TXN100397,2025-08-12,Income,Freelance,General,37816.26,Bank Transfer,Salary Account,No,N/A,BESCOM,0.0,Freelance transaction #397,reimbursable,2025,8,Aug,Q3,Tuesday,False
TXN102384,2025-04-11,Expense,Healthcare,Doctor Visit,7981.62,Credit Card,Primary Savings,No,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #2384,review,2025,4,Apr,Q2,Friday,False
TXN102480,2025-11-12,Expense,Shopping,Clothing,5531.01,Net Banking,Cash Wallet,No,Discretionary,Zomato,5000.0,Shopping transaction #2480,None,2025,11,Nov,Q4,Wednesday,False
TXN101351,2024-08-29,Income,Freelance,General,62184.4,Bank Transfer,Salary Account,No,N/A,Zomato,0.0,Freelance transaction #1351,None,2024,8,Aug,Q3,Thursday,False
TXN100719,2025-08-06,Expense,Education,Tuition,1575.22,Unknown,Primary Savings,No,Discretionary,Freelance Client,4000.0,Education transaction #719,one-time,2025,8,Aug,Q3,Wednesday,False
TXN101510,2024-04-17,Expense,Shopping,Home Goods,629.25,Unknown,Salary Account,Yes,Discretionary,Employer,5000.0,Shopping transaction #1510,one-time,2024,4,Apr,Q2,Wednesday,False
TXN101601,2024-09-29,Expense,Education,Tuition,4931.94,Cash,Salary Account,No,Discretionary,Local Store,4000.0,Education transaction #1601,reimbursable,2024,9,Sep,Q3,Sunday,False
TXN101767,2025-07-28,Expense,Transport,Fuel,4029.01,Credit Card,Cash Wallet,Yes,Discretionary,Employer,4000.0,Transport transaction #1767,reimbursable,2025,7,Jul,Q3,Monday,False
TXN101546,2025-11-02,Expense,Rent,Housing,1421.72,Net Banking,Salary Account,Yes,Essential,Unknown Merchant,15000.0,Rent transaction #1546,None,2025,11,Nov,Q4,Sunday,False
TXN102060,2024-09-11,Income,Gift,General,83663.09,Bank Transfer,Salary Account,No,N/A,Employer,0.0,Gift transaction #2060,review,2024,9,Sep,Q3,Wednesday,False
TXN101703,2025-11-01,Expense,Rent,Housing,7792.81,Debit Card,Salary Account,Yes,Essential,Unknown Merchant,15000.0,Rent transaction #1703,review,2025,11,Nov,Q4,Saturday,False
TXN101295,2024-05-25,Expense,Uncategorized,General,1006.58,Unknown,Primary Savings,No,Discretionary,Swiggy,0.0,Misc transaction #1295,None,2024,5,May,Q2,Saturday,False
TXN102339,2025-02-27,Expense,Shopping,Electronics,1958.52,Credit Card,Primary Savings,Yes,Discretionary,Zomato,5000.0,Shopping transaction #2339,review,2025,2,Feb,Q1,Thursday,False
TXN100655,2024-04-01,Income,Freelance,General,31405.85,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Freelance transaction #655,review,2024,4,Apr,Q2,Monday,False
TXN100626,2025-12-04,Expense,Shopping,Clothing,1575.73,Credit Card,Credit Card A/C,No,Discretionary,Apollo Pharmacy,5000.0,Shopping transaction #626,review,2025,12,Dec,Q4,Thursday,False
TXN100555,2025-06-26,Expense,Groceries,Groceries,7894.92,Net Banking,Salary Account,No,Essential,Freelance Client,6000.0,Groceries transaction #555,None,2025,6,Jun,Q2,Thursday,False
TXN101110,2024-04-18,Expense,Insurance,Vehicle,2576.31,Net Banking,Cash Wallet,Yes,Essential,BESCOM,2000.0,Insurance transaction #1110,one-time,2024,4,Apr,Q2,Thursday,False
TXN101188,2025-03-26,Expense,Groceries,Groceries,6514.63,Unknown,Cash Wallet,Yes,Essential,BESCOM,6000.0,Groceries transaction #1188,None,2025,3,Mar,Q1,Wednesday,False
TXN102138,2024-07-05,Expense,Shopping,Home Goods,7357.69,Credit Card,Salary Account,Yes,Discretionary,Employer,5000.0,Shopping transaction #2138,None,2024,7,Jul,Q3,Friday,False
TXN101120,2024-06-22,Expense,Insurance,Health,1982.4,Cash,Salary Account,Yes,Essential,Netflix,2000.0,Insurance transaction #1120,None,2024,6,Jun,Q2,Saturday,False
TXN101144,2024-07-23,Expense,Healthcare,Pharmacy,4395.35,Unknown,Credit Card A/C,No,Essential,Unknown Merchant,3000.0,Healthcare transaction #1144,None,2024,7,Jul,Q3,Tuesday,False
TXN100637,2024-07-07,Expense,Uncategorized,General,74.45,Credit Card,Credit Card A/C,No,Discretionary,Employer,0.0,Misc transaction #637,reimbursable,2024,7,Jul,Q3,Sunday,False
TXN102492,2024-12-17,Expense,Uncategorized,General,6480.32,Net Banking,Credit Card A/C,Yes,Discretionary,Swiggy,0.0,Misc transaction #2492,one-time,2024,12,Dec,Q4,Tuesday,False
TXN101801,2024-08-11,Income,Gift,General,42242.23,Bank Transfer,Salary Account,No,N/A,Freelance Client,0.0,Gift transaction #1801,one-time,2024,8,Aug,Q3,Sunday,False
TXN101217,2025-12-01,Expense,Education,Courses,759.04,Net Banking,Salary Account,No,Discretionary,Unknown Merchant,4000.0,Education transaction #1217,None,2025,12,Dec,Q4,Monday,False
TXN101791,2025-03-01,Expense,Subscriptions,Memberships,7334.83,UPI,Cash Wallet,Yes,Discretionary,Amazon,1500.0,Subscriptions transaction #1791,review,2025,3,Mar,Q1,Saturday,False
TXN100326,2024-07-14,Income,Salary,General,63868.09,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #326,None,2024,7,Jul,Q3,Sunday,False
TXN101367,2024-09-28,Expense,Uncategorized,General,3773.04,Credit Card,Cash Wallet,Yes,Discretionary,Zomato,0.0,Misc transaction #1367,None,2024,9,Sep,Q3,Saturday,False
TXN101132,2025-08-26,Expense,Healthcare,Doctor Visit,4674.62,UPI,Cash Wallet,Yes,Essential,Employer,3000.0,Healthcare transaction #1132,one-time,2025,8,Aug,Q3,Tuesday,False
TXN101179,2025-09-19,Expense,Food,Groceries,1165.41,Cash,Salary Account,Yes,Discretionary,Local Store,0.0,food transaction #1179,one-time,2025,9,Sep,Q3,Friday,False
TXN101554,2025-12-22,Expense,Insurance,Vehicle,1932.53,Net Banking,Cash Wallet,Yes,Essential,Amazon,2000.0,Insurance transaction #1554,None,2025,12,Dec,Q4,Monday,False
TXN102288,2025-10-03,Expense,Healthcare,Pharmacy,6615.95,Unknown,Cash Wallet,Yes,Essential,Uber,3000.0,Healthcare transaction #2288,review,2025,10,Oct,Q4,Friday,False
TXN100667,2024-01-28,Expense,Insurance,Life,3514.52,Unknown,Salary Account,Yes,Essential,Zomato,2000.0,Insurance transaction #667,one-time,2024,1,Jan,Q1,Sunday,False
TXN100873,2024-10-20,Expense,Food,Dining Out,5310.77,Debit Card,Primary Savings,Yes,Discretionary,Swiggy,0.0,food transaction #873,None,2024,10,Oct,Q4,Sunday,False
TXN100375,2024-02-25,Expense,Education,Books,631.5,Unknown,Primary Savings,No,Discretionary,Zomato,4000.0,Education transaction #375,None,2024,2,Feb,Q1,Sunday,False
TXN101847,2025-10-19,Expense,Transport,Public Transit,2601.83,Unknown,Credit Card A/C,No,Discretionary,Swiggy,4000.0,Transport transaction #1847,None,2025,10,Oct,Q4,Sunday,False
TXN101646,2024-10-02,Income,Salary,General,83349.1,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #1646,None,2024,10,Oct,Q4,Wednesday,False
TXN101053,2024-06-14,Expense,Food,Groceries,6964.51,UPI,Primary Savings,No,Discretionary,Apollo Pharmacy,0.0,food transaction #1053,one-time,2024,6,Jun,Q2,Friday,False
TXN100480,2025-06-21,Expense,Subscriptions,Streaming,3640.3,UPI,Salary Account,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #480,None,2025,6,Jun,Q2,Saturday,False
TXN100986,2024-03-17,Expense,Transport,Public Transit,4025.37,Cash,Primary Savings,Yes,Discretionary,Employer,4000.0,Transport transaction #986,None,2024,3,Mar,Q1,Sunday,False
TXN100596,2024-01-18,Expense,Utilities,Internet,6545.46,Net Banking,Credit Card A/C,Yes,Essential,Unknown Merchant,3000.0,Utilities transaction #596,None,2024,1,Jan,Q1,Thursday,False
TXN101502,2025-11-14,Expense,Utilities,Water,5821.59,Credit Card,Credit Card A/C,Yes,Essential,Swiggy,3000.0,Utilities transaction #1502,None,2025,11,Nov,Q4,Friday,False
TXN101372,2024-03-24,Expense,Groceries,Groceries,5319.91,Debit Card,Primary Savings,No,Essential,Local Store,6000.0,Groceries transaction #1372,one-time,2024,3,Mar,Q1,Sunday,False
TXN102430,2024-12-03,Expense,Food,Groceries,4836.31,UPI,Salary Account,No,Discretionary,Freelance Client,8000.0,Food transaction #2430,None,2024,12,Dec,Q4,Tuesday,False
TXN100720,2025-10-18,Expense,Insurance,Life,2617.84,Cash,Credit Card A/C,Yes,Essential,Zomato,2000.0,Insurance transaction #720,None,2025,10,Oct,Q4,Saturday,False
TXN101509,2025-10-06,Expense,Insurance,Life,3177.19,Unknown,Credit Card A/C,Yes,Essential,Amazon,2000.0,Insurance transaction #1509,one-time,2025,10,Oct,Q4,Monday,False
TXN100471,2025-07-22,Expense,Transport,Fuel,3173.13,Credit Card,Primary Savings,No,Discretionary,Landlord,4000.0,Transport transaction #471,review,2025,7,Jul,Q3,Tuesday,False
TXN101386,2024-07-03,Expense,Uncategorized,General,75250.93,Debit Card,Credit Card A/C,No,Discretionary,Amazon,0.0,Misc transaction #1386,reimbursable,2024,7,Jul,Q3,Wednesday,True
TXN100016,2024-08-18,Income,Salary,General,61181.61,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #16,None,2024,8,Aug,Q3,Sunday,False
TXN101877,2025-07-11,Expense,Uncategorized,General,3308.38,Debit Card,Salary Account,No,Discretionary,Swiggy,0.0,Misc transaction #1877,None,2025,7,Jul,Q3,Friday,False
TXN102488,2024-01-18,Expense,Subscriptions,Memberships,5789.96,Net Banking,Cash Wallet,Yes,Discretionary,Freelance Client,1500.0,Subscriptions transaction #2488,None,2024,1,Jan,Q1,Thursday,False
TXN100075,2025-06-10,Expense,Food,Snacks,3722.71,UPI,Salary Account,No,Discretionary,Employer,8000.0,Food transaction #75,None,2025,6,Jun,Q2,Tuesday,False
TXN100134,2025-07-21,Expense,Subscriptions,Memberships,2316.25,Credit Card,Credit Card A/C,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #134,one-time,2025,7,Jul,Q3,Monday,False
TXN100001,2024-03-30,Expense,Food,Groceries,1899.65,Net Banking,Primary Savings,Yes,Discretionary,Unknown Merchant,8000.0,Food transaction #1,None,2024,3,Mar,Q1,Saturday,False
TXN100762,2025-04-17,Expense,Subscriptions,SaaS Tools,3203.56,UPI,Credit Card A/C,Yes,Discretionary,Zomato,1500.0,Subscriptions transaction #762,review,2025,4,Apr,Q2,Thursday,False
TXN100437,2024-09-29,Expense,Food,Snacks,1577.93,Debit Card,Cash Wallet,Yes,Discretionary,Zomato,0.0,food transaction #437,one-time,2024,9,Sep,Q3,Sunday,False
TXN102110,2025-02-11,Expense,Rent,Housing,5502.34,Credit Card,Primary Savings,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #2110,review,2025,2,Feb,Q1,Tuesday,False
