Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags
TXN100905,2025-05-26,Expense,food,Snacks,4189.5,UPI,Cash Wallet,Yes,Discretionary,Freelance Client,,food transaction #905,
TXN100525,2025-04-21,Expense,Education,Tuition,₹3805.99,,Primary Savings,No,Discretionary,Employer,4000.0,Education transaction #525,
TXN101193,2024-06-12,Expense,Entertainment,Movies,4675.68,Net Banking,Credit Card A/C,Yes,Discretionary,Local Store,2500.0,Entertainment transaction #1193,
TXN101762,2024-12-24,Income,Gift,,31277.16,Bank Transfer,Salary Account,No,,Local Store,,Gift transaction #1762,
TXN100544,2025-10-25,Expense,Education,Courses,5302.84,Debit Card,Cash Wallet,Yes,Discretionary,Freelance Client,4000.0,Education transaction #544,review
TXN100642,2024-10-21,Expense,Shopping,Clothing,1692.52,Credit Card,Credit Card A/C,Yes,Discretionary,Local Store,5000.0,Shopping transaction #642,
TXN102395,2025-11-20,Expense,Groceries,Groceries,6268.96,Debit Card,Primary Savings,No,Essential,BESCOM,6000.0,Groceries transaction #2395,one-time
TXN101828,2024-10-01,Expense,Rent,Housing,7908.28,Debit Card,Primary Savings,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #1828,
TXN102242,2024-11-27,Expense,food,Snacks,₹6336.19,UPI,Salary Account,Yes,Discretionary,,,food transaction #2242,
TXN102343,2025-02-14,Expense,Transport,Public Transit,5177.47,,Salary Account,Yes,Discretionary,Uber,4000.0,Transport transaction #2343,
TXN101595,2024-06-03,Expense,,,₹7549.0,,Cash Wallet,Yes,Discretionary,Netflix,,Misc transaction #1595,review
TXN101224,2024-08-16,Income,Salary,,28069.49,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #1224,
TXN100672,2024-04-29,Expense,Insurance,Health,3518.03,Credit Card,Credit Card A/C,Yes,Essential,,2000.0,Insurance transaction #672,
TXN100761,2024-03-19,Expense,Education,Books,₹1360.47,Credit Card,Primary Savings,No,Discretionary,Amazon,4000.0,Education transaction #761,review
TXN100377,2025-04-06,Expense,Insurance,Health,1261.54,Net Banking,Credit Card A/C,Yes,Essential,Uber,2000.0,Insurance transaction #377,
TXN102377,2024-12-09,Expense,Entertainment,Movies,₹5428.84,,Primary Savings,No,Discretionary,Uber,2500.0,Entertainment transaction #2377,reimbursable
TXN101540,2025-06-22,Expense,Rent,Housing,1563.87,UPI,Salary Account,Yes,Essential,BESCOM,15000.0,Rent transaction #1540,review
TXN100743,2025-03-11,Expense,Groceries,Groceries,3024.15,Net Banking,Primary Savings,Yes,Essential,Zomato,6000.0,Groceries transaction #743,
TXN101067,2025-05-05,Expense,Subscriptions,Memberships,5020.9,Net Banking,Primary Savings,Yes,Discretionary,,1500.0,Subscriptions transaction #1067,review
TXN100653,2025-11-06,Expense,Insurance,Health,96.15,UPI,Cash Wallet,Yes,Essential,Uber,2000.0,Insurance transaction #653,reimbursable
TXN101809,2025-06-21,Expense,Entertainment,Events,5907.15,Cash,Cash Wallet,No,Discretionary,Local Store,2500.0,Entertainment transaction #1809,
TXN101842,2024-11-18,Expense,,,7514.58,Credit Card,Primary Savings,Yes,Discretionary,Uber,,Misc transaction #1842,review
TXN100867,2024-05-15,Expense,food,Dining Out,5037.71,UPI,Primary Savings,Yes,Discretionary,Landlord,,food transaction #867,review
TXN101507,2024-01-24,Expense,Subscriptions,Memberships,5111.37,Cash,Primary Savings,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #1507,one-time
TXN100847,2024-04-15,Expense,Education,Tuition,7940.79,Net Banking,Salary Account,Yes,Discretionary,Zomato,4000.0,Education transaction #847,
TXN101091,2024-09-24,Expense,Shopping,Clothing,5474.6,UPI,Cash Wallet,Yes,Discretionary,Uber,5000.0,Shopping transaction #1091,one-time
TXN101549,2025-04-19,Expense,Healthcare,Pharmacy,3175.0,Credit Card,Primary Savings,No,Essential,Netflix,3000.0,Healthcare transaction #1549,one-time
TXN100468,2025-01-03,Expense,Food,Dining Out,5212.82,Credit Card,Cash Wallet,Yes,Discretionary,Uber,8000.0,Food transaction #468,
TXN100138,2024-02-18,Expense,Insurance,Vehicle,931.32,Cash,Primary Savings,Yes,Essential,Freelance Client,2000.0,Insurance transaction #138,
TXN100325,2025-01-27,Income,Gift,,33959.0,Bank Transfer,Salary Account,No,,Uber,,Gift transaction #325,reimbursable
TXN102038,2025-12-18,Expense,food,Snacks,1505.14,Credit Card,Cash Wallet,No,Discretionary,Apollo Pharmacy,,food transaction #2038,
TXN100553,2025-03-02,Expense,,,5554.25,Credit Card,Salary Account,No,Discretionary,Landlord,,Misc transaction #553,
TXN101039,2024-11-21,Expense,,,3219.5,UPI,Credit Card A/C,No,Discretionary,,,Misc transaction #1039,
TXN101182,2024-08-25,Expense,Utilities,Electricity,4899.78,Credit Card,Primary Savings,No,Essential,Netflix,3000.0,Utilities transaction #1182,
TXN101574,2024-03-01,Expense,,,1024.96,Credit Card,Primary Savings,No,Discretionary,Landlord,,Misc transaction #1574,
TXN102379,2024-07-11,Income,Salary,,27817.27,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #2379,
TXN102066,2025-09-10,Expense,Education,Books,635.84,Debit Card,Credit Card A/C,No,Discretionary,Freelance Client,4000.0,Education transaction #2066,
TXN101685,2024-05-30,Income,Bonus,,24946.32,Bank Transfer,Salary Account,No,,Amazon,,Bonus transaction #1685,reimbursable
TXN102329,2024-10-12,Income,Investment,,67259.5,Bank Transfer,Salary Account,No,,Apollo Pharmacy,,Investment transaction #2329,
TXN101278,2025-10-21,Expense,food,Dining Out,7282.96,Credit Card,Cash Wallet,No,Discretionary,Landlord,,food transaction #1278,
TXN101083,2025-08-30,Income,Gift,,31646.93,Bank Transfer,Salary Account,No,,Netflix,,Gift transaction #1083,reimbursable
TXN102327,2024-06-19,Expense,,,3674.25,,Primary Savings,Yes,Discretionary,Landlord,,Misc transaction #2327,review
TXN101611,2024-07-03,Income,Bonus,,89627.88,Bank Transfer,Salary Account,No,,BESCOM,,Bonus transaction #1611,review
TXN101520,2024-12-16,Expense,Utilities,Water,4212.5,Cash,Cash Wallet,Yes,Essential,Swiggy,3000.0,Utilities transaction #1520,
TXN100327,2024-11-15,Income,Bonus,,55233.55,Bank Transfer,Salary Account,No,,Netflix,,Bonus transaction #327,
TXN101433,2025-10-04,Expense,Insurance,Health,6587.4,Credit Card,Primary Savings,Yes,Essential,,2000.0,Insurance transaction #1433,
TXN100099,2025-04-10,Income,Freelance,,64919.31,Bank Transfer,Salary Account,No,,Employer,,Freelance transaction #99,
TXN100328,2024-10-24,Expense,Education,Tuition,3497.64,,Salary Account,No,Discretionary,Apollo Pharmacy,4000.0,Education transaction #328,one-time
TXN101780,2024-08-27,Income,Salary,,29410.94,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #1780,
TXN101202,2025-08-06,Expense,Subscriptions,Streaming,3951.94,,Salary Account,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #1202,reimbursable
TXN100595,2025-02-25,Expense,Rent,Housing,4051.89,Credit Card,Primary Savings,Yes,Essential,Local Store,15000.0,Rent transaction #595,
TXN100590,2025-05-18,Expense,Insurance,Life,6129.51,Cash,Primary Savings,Yes,Essential,Employer,2000.0,Insurance transaction #590,reimbursable
TXN100999,2025-04-09,Expense,Food,Dining Out,₹2198.87,Net Banking,Cash Wallet,No,Discretionary,Zomato,8000.0,Food transaction #999,one-time
TXN100824,2024-02-07,Expense,Utilities,Electricity,4837.05,Credit Card,Credit Card A/C,No,Essential,Swiggy,3000.0,Utilities transaction #824,reimbursable
TXN101417,2025-10-25,Expense,Entertainment,Streaming,3060.86,Net Banking,Credit Card A/C,No,Discretionary,Freelance Client,2500.0,Entertainment transaction #1417,
TXN102144,2024-03-01,Expense,Rent,Housing,3236.17,UPI,Primary Savings,Yes,Essential,Local Store,15000.0,Rent transaction #2144,review
TXN101163,2024-09-28,Expense,Food,Groceries,7116.12,UPI,Salary Account,No,Discretionary,Amazon,8000.0,Food transaction #1163,review
TXN100808,2024-05-30,Expense,Rent,Housing,2505.69,,Primary Savings,Yes,Essential,Netflix,15000.0,Rent transaction #808,one-time
TXN100727,2025-11-06,Expense,Healthcare,Doctor Visit,3453.44,Net Banking,Primary Savings,No,Essential,Freelance Client,3000.0,Healthcare transaction #727,one-time
TXN101284,2024-08-20,Expense,Insurance,Vehicle,₹467.24,,Salary Account,Yes,Essential,Apollo Pharmacy,2000.0,Insurance transaction #1284,
TXN101504,2025-05-26,Expense,Rent,Housing,6679.96,,Primary Savings,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #1504,
TXN101930,,Expense,Rent,Housing,762.09,UPI,Credit Card A/C,Yes,Essential,Landlord,15000.0,Rent transaction #1930,review
TXN101541,2024-01-08,Expense,Groceries,Groceries,5919.46,UPI,Salary Account,No,Essential,Netflix,6000.0,Groceries transaction #1541,reimbursable
TXN102165,2024-11-19,Expense,,,5040.11,Cash,Primary Savings,No,Discretionary,Apollo Pharmacy,,Misc transaction #2165,review
TXN101077,2024-06-23,Income,Gift,,46997.65,Bank Transfer,Salary Account,No,,Landlord,,Gift transaction #1077,one-time
TXN102483,2025-07-14,Expense,Subscriptions,Memberships,3014.27,Credit Card,Credit Card A/C,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #2483,
TXN100182,2024-01-15,Expense,,,5411.49,Credit Card,Salary Account,No,Discretionary,Local Store,,Misc transaction #182,review
TXN100374,2024-12-18,Expense,Insurance,Vehicle,1512.74,Net Banking,Credit Card A/C,Yes,Essential,BESCOM,2000.0,Insurance transaction #374,reimbursable
TXN100855,2025-10-06,Expense,Shopping,Clothing,4213.91,Net Banking,Primary Savings,Yes,Discretionary,Employer,5000.0,Shopping transaction #855,
TXN102334,2024-09-06,Expense,Subscriptions,Streaming,2926.67,Debit Card,Cash Wallet,Yes,Discretionary,Freelance Client,1500.0,Subscriptions transaction #2334,
TXN101489,2025-12-03,Expense,,,4251.61,Net Banking,Credit Card A/C,Yes,Discretionary,Netflix,,Misc transaction #1489,one-time
TXN100578,2024-11-20,Expense,Rent,Housing,7804.95,Net Banking,Credit Card A/C,Yes,Essential,Zomato,15000.0,Rent transaction #578,one-time
TXN101592,2025-04-07,Expense,Entertainment,Events,7420.46,Net Banking,Cash Wallet,No,Discretionary,Apollo Pharmacy,2500.0,Entertainment transaction #1592,
TXN101051,2024-12-11,Expense,Food,Dining Out,4809.9,UPI,Credit Card A/C,Yes,Discretionary,Landlord,8000.0,Food transaction #1051,
TXN100789,2024-04-01,Income,Gift,,74368.38,Bank Transfer,Salary Account,No,,Uber,,Gift transaction #789,
TXN101641,2025-12-09,Expense,Healthcare,Doctor Visit,₹410.21,UPI,Cash Wallet,No,Essential,Zomato,3000.0,Healthcare transaction #1641,
TXN100941,2025-12-26,Expense,Rent,Housing,1789.34,Debit Card,Cash Wallet,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #941,one-time
TXN100172,2024-07-31,Expense,Insurance,Health,2544.33,Credit Card,Cash Wallet,Yes,Essential,Landlord,2000.0,Insurance transaction #172,review
TXN101625,2025-06-29,Income,Gift,,44524.81,Bank Transfer,Salary Account,No,,Freelance Client,,Gift transaction #1625,reimbursable
TXN100330,2025-01-19,Expense,Utilities,Internet,4771.7,UPI,Primary Savings,Yes,Essential,Amazon,3000.0,Utilities transaction #330,one-time
TXN100951,2025-08-31,Expense,Healthcare,Insurance Premium,111125.3,Cash,Primary Savings,Yes,Essential,Amazon,3000.0,Healthcare transaction #951,
TXN100487,2025-04-14,Expense,Healthcare,Insurance Premium,4883.47,Cash,Salary Account,Yes,Essential,Employer,3000.0,Healthcare transaction #487,one-time
TXN100796,2024-12-30,Expense,,,3682.51,,Cash Wallet,Yes,Discretionary,Amazon,,Misc transaction #796,
TXN102081,2025-03-05,Income,Gift,,73325.66,Bank Transfer,Salary Account,No,,Swiggy,,Gift transaction #2081,
TXN101369,2025-08-26,Expense,Utilities,Internet,2000.11,UPI,Cash Wallet,No,Essential,Netflix,3000.0,Utilities transaction #1369,one-time
TXN102309,2025-10-15,Income,Freelance,,46683.34,Bank Transfer,Salary Account,No,,Uber,,Freelance transaction #2309,
TXN100593,2024-02-19,Expense,Education,Tuition,4135.24,,Salary Account,Yes,Discretionary,Employer,4000.0,Education transaction #593,
TXN100469,2024-07-09,Expense,Healthcare,Insurance Premium,220.83,Credit Card,Credit Card A/C,No,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #469,
TXN102386,2024-06-12,Income,Gift,,85303.65,Bank Transfer,Salary Account,No,,Local Store,,Gift transaction #2386,one-time
TXN101524,2024-04-14,Expense,Education,Courses,3160.19,Debit Card,Primary Savings,No,Discretionary,Landlord,4000.0,Education transaction #1524,reimbursable
TXN102414,2025-05-04,Expense,Food,Groceries,1778.45,,Credit Card A/C,No,Discretionary,Zomato,8000.0,Food transaction #2414,one-time
TXN101399,2024-01-31,Expense,Shopping,Electronics,4123.74,Cash,Salary Account,Yes,Discretionary,BESCOM,5000.0,Shopping transaction #1399,reimbursable
TXN100321,2024-11-10,Expense,Entertainment,Streaming,2387.71,UPI,Cash Wallet,Yes,Discretionary,Freelance Client,2500.0,Entertainment transaction #321,
TXN102068,2025-08-05,Expense,Rent,Housing,3046.79,Net Banking,Salary Account,Yes,Essential,Employer,15000.0,Rent transaction #2068,review
TXN101893,2024-11-01,Expense,Rent,Housing,6667.43,,Salary Account,Yes,Essential,Swiggy,15000.0,Rent transaction #1893,reimbursable
TXN101420,2025-04-29,Expense,Education,Courses,2815.35,,Salary Account,No,Discretionary,BESCOM,4000.0,Education transaction #1420,one-time
TXN102088,2024-09-11,Expense,food,Dining Out,₹3960.58,Cash,Primary Savings,Yes,Discretionary,Netflix,,food transaction #2088,
TXN100907,2025-08-13,Expense,Entertainment,Streaming,7178.41,Net Banking,Primary Savings,No,Discretionary,Freelance Client,2500.0,Entertainment transaction #907,
TXN101609,2025-03-08,Expense,Education,Tuition,2029.36,Net Banking,Cash Wallet,No,Discretionary,Netflix,4000.0,Education transaction #1609,
TXN100782,2024-09-20,Expense,Utilities,Water,4519.03,Cash,Primary Savings,No,Essential,Swiggy,3000.0,Utilities transaction #782,
TXN100164,2024-05-17,Expense,Subscriptions,SaaS Tools,2959.2,Cash,Primary Savings,Yes,Discretionary,Employer,1500.0,Subscriptions transaction #164,
TXN101484,2025-02-21,Expense,Food,Snacks,3214.05,UPI,Cash Wallet,No,Discretionary,Amazon,8000.0,Food transaction #1484,
TXN100250,,Expense,Subscriptions,Streaming,83376.47,Credit Card,Salary Account,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #250,review
TXN101439,2024-07-19,Expense,Shopping,Home Goods,773.65,Net Banking,Primary Savings,Yes,Discretionary,Amazon,5000.0,Shopping transaction #1439,
TXN101084,2024-07-22,Expense,Groceries,Groceries,2698.52,UPI,Primary Savings,No,Essential,Swiggy,6000.0,Groceries transaction #1084,
TXN100201,,Expense,Transport,Public Transit,4492.86,Cash,Salary Account,No,Discretionary,Netflix,4000.0,Transport transaction #201,
TXN100777,,Expense,Subscriptions,Memberships,6988.01,Net Banking,Credit Card A/C,Yes,Discretionary,Swiggy,1500.0,Subscriptions transaction #777,one-time
TXN102256,2024-05-04,Expense,,,1163.06,Credit Card,Salary Account,Yes,Discretionary,Swiggy,,Misc transaction #2256,reimbursable
TXN100779,2024-08-29,Expense,Shopping,Home Goods,1355.06,Credit Card,Salary Account,No,Discretionary,Swiggy,5000.0,Shopping transaction #779,reimbursable
TXN100399,2025-02-22,Expense,Rent,Housing,2066.38,Net Banking,Cash Wallet,Yes,Essential,Employer,15000.0,Rent transaction #399,review
TXN100801,2024-06-21,Expense,food,Dining Out,1965.17,Credit Card,Salary Account,Yes,Discretionary,Zomato,,food transaction #801,
TXN101961,2024-03-17,Expense,Entertainment,Movies,852.43,UPI,Cash Wallet,No,Discretionary,,2500.0,Entertainment transaction #1961,reimbursable
TXN100813,2024-11-07,Expense,Rent,Housing,3885.41,Credit Card,Salary Account,Yes,Essential,BESCOM,15000.0,Rent transaction #813,review
TXN102173,2025-01-31,Expense,Transport,Fuel,5666.2,,Cash Wallet,No,Discretionary,Employer,4000.0,Transport transaction #2173,
TXN100028,2024-04-16,Expense,Rent,Housing,900.94,Net Banking,Salary Account,Yes,Essential,Netflix,15000.0,Rent transaction #28,
TXN100641,2024-04-01,Expense,Rent,Housing,4230.41,Cash,Cash Wallet,Yes,Essential,Zomato,15000.0,Rent transaction #641,
TXN100752,2025-08-04,Expense,Rent,Housing,7954.35,Net Banking,Cash Wallet,Yes,Essential,Local Store,15000.0,Rent transaction #752,reimbursable
TXN101638,2025-09-04,Expense,Shopping,Home Goods,2179.01,Credit Card,Salary Account,No,Discretionary,Swiggy,5000.0,Shopping transaction #1638,
TXN100926,2024-10-05,Expense,Groceries,Groceries,3463.04,Net Banking,Credit Card A/C,No,Essential,Freelance Client,6000.0,Groceries transaction #926,
TXN101691,2025-10-20,Expense,Shopping,Home Goods,₹1992.07,,Cash Wallet,No,Discretionary,BESCOM,5000.0,Shopping transaction #1691,
TXN102044,2025-06-05,Expense,food,Snacks,6540.39,Credit Card,Cash Wallet,Yes,Discretionary,Landlord,,food transaction #2044,
TXN101555,2024-07-25,Income,Investment,,36540.11,Bank Transfer,Salary Account,No,,Local Store,,Investment transaction #1555,reimbursable
TXN100451,2024-09-11,Expense,Rent,Housing,6141.95,Net Banking,Credit Card A/C,Yes,Essential,Freelance Client,15000.0,Rent transaction #451,
TXN101876,2024-04-13,Expense,Transport,Cab,4926.88,,Salary Account,Yes,Discretionary,Apollo Pharmacy,4000.0,Transport transaction #1876,
TXN102464,2024-12-05,Expense,food,Dining Out,6763.65,Debit Card,Primary Savings,Yes,Discretionary,Landlord,,food transaction #2464,one-time
TXN100126,2024-12-08,Income,Salary,,59057.42,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #126,review
TXN102071,2025-09-05,Income,Freelance,,₹48171.57,Bank Transfer,Salary Account,No,,Amazon,,Freelance transaction #2071,
TXN101371,2024-08-12,Expense,Transport,Cab,7412.11,,Credit Card A/C,No,Discretionary,,4000.0,Transport transaction #1371,
TXN100932,2024-01-05,Expense,Utilities,Electricity,₹3252.35,Net Banking,Primary Savings,No,Essential,Freelance Client,3000.0,Utilities transaction #932,one-time
TXN101688,2025-01-18,Expense,Food,Groceries,3694.89,Credit Card,Credit Card A/C,No,Discretionary,Amazon,8000.0,Food transaction #1688,
TXN101023,2024-12-29,Expense,Shopping,Home Goods,6686.7,Debit Card,Cash Wallet,Yes,Discretionary,,5000.0,Shopping transaction #1023,reimbursable
TXN100705,2025-12-31,Income,Bonus,,26912.1,Bank Transfer,Salary Account,No,,Swiggy,,Bonus transaction #705,one-time
TXN101140,2025-12-22,Expense,Insurance,Vehicle,6668.79,UPI,Credit Card A/C,Yes,Essential,Local Store,2000.0,Insurance transaction #1140,reimbursable
TXN101128,2024-08-21,Expense,Entertainment,Events,5029.9,Debit Card,Primary Savings,No,Discretionary,Landlord,2500.0,Entertainment transaction #1128,reimbursable
TXN101281,2024-02-05,Expense,Entertainment,Events,₹363.08,Net Banking,Primary Savings,Yes,Discretionary,Apollo Pharmacy,2500.0,Entertainment transaction #1281,
TXN100379,2025-04-01,Expense,Utilities,Water,1447.37,Net Banking,Primary Savings,No,Essential,Swiggy,3000.0,Utilities transaction #379,review
TXN100535,2025-12-02,Expense,Transport,Public Transit,1584.98,UPI,Primary Savings,Yes,Discretionary,Employer,4000.0,Transport transaction #535,reimbursable
TXN100351,2024-05-16,Income,Gift,,69001.0,Bank Transfer,Salary Account,No,,,,Gift transaction #351,reimbursable
TXN100293,2025-01-30,Expense,Shopping,Clothing,3970.0,Cash,Credit Card A/C,No,Discretionary,Zomato,5000.0,Shopping transaction #293,reimbursable
